"","phenotype","Vplate","Vplate_constraint","Vmom","Vmom_constraint","VA","VA_constraint","VI","VI_constraint","VR","VR_constraint","heritability","heritability_se","VA_LRT_chi","VA_LRT_p","p_adjust","n_samples","n_snames","model_number"
"726","g_Bifidobacterium",0.00184104335166625,"Positive",4.35945439324626e-09,"Boundary",0.00264485612514295,"Positive",0.00498691171656066,"Positive",0.0294574653602226,"Positive",0.0679382748624496,0.0579653820180109,1.56541109045065,0.210874688095469,0.321861366040453,2000,200,"7-10"
"727","g_Butyricicoccus",2.16751897188325e-05,"Positive",3.90228032263521e-06,"Positive",1.46293711752749e-11,"Boundary",1.87995696849042e-06,"Positive",0.000228583899884119,"Positive",5.713675412037e-08,1.44697044555684e-09,-2.69848533207551e-06,1,1,2000,200,"7-10"
"728","g_CAG-873",0.000128424553248359,"Positive",2.38773188275303e-10,"Boundary",0.000527267704042309,"Positive",1.57603831999882e-10,"Boundary",0.00235958453455366,"Positive",0.174865417382517,0.0279224209838262,18.490599560344,1.70744387266719e-05,0.00148547616922046,2000,200,"7-10"
"729","g_Campylobacter",1.30763742521108e-05,"Positive",4.72999360465327e-06,"Positive",2.32283956168009e-05,"Positive",7.47285102119407e-05,"Positive",0.000308774044014756,"Positive",0.0547146143538811,0.0655723174178115,0.854033268349667,0.355413844054996,0.454720653423303,2000,200,"7-10"
"730","g_Candidatus_Methanogranum",0.00059984679294023,"Positive",4.00382028939732e-10,"Boundary",0.000978633111204215,"Positive",0.000498636189850873,"Positive",0.00395662197344426,"Positive",0.162193491882908,0.0663911477902796,7.57998137971299,0.00590200499174054,0.0366767453058162,2000,200,"7-10"
"731","g_Christensenellaceae_R-7_group",3.512712562532e-05,"Positive",7.97163928178634e-11,"Boundary",0.000160902898706158,"Positive",3.69098070247698e-05,"Positive",0.00078776670447002,"Positive",0.157638734045643,0.0648736194925145,6.70778414544111,0.00959929336073739,0.0417569261192077,2000,200,"7-10"
"732","g_Collinsella",8.10634940167327e-05,"Positive",5.1523355165605e-05,"Positive",0.000295937658945479,"Positive",3.86945147066278e-10,"Boundary",0.00126516508192588,"Positive",0.17472953312853,0.0378010420924819,11.356879529556,0.000751690121758797,0.00817463007412692,2000,200,"7-10"
"733","g_Coprococcus_2",2.00506250742902e-05,"Positive",2.69086127483995e-10,"Boundary",4.33489476754307e-06,"Positive",4.13947743015454e-05,"Positive",0.000594341000001369,"Positive",0.0065668128553876,0.0284419766559565,0.0616736747833784,0.803869920839619,0.852886379427401,2000,200,"7-10"
"734","g_Coriobacteriaceae_UCG-003",2.44481513541268e-05,"Positive",2.41267734066587e-05,"Positive",1.24654952071867e-10,"Boundary",5.84118396486828e-05,"Positive",0.000304236912937985,"Positive",3.03131655961729e-07,1.28863549317705e-08,-5.04301351611502e-06,1,1,2000,200,"7-10"
"735","g_Dialister",6.4556277172112e-05,"Positive",3.42080672720048e-05,"Positive",6.88034031768375e-05,"Positive",6.7634627388206e-05,"Positive",0.00183997146770178,"Positive",0.0331554888370002,0.0383513418166184,0.959001854142116,0.327438488095737,0.431623461580744,2000,200,"7-10"
"736","g_Elusimicrobium",5.1622065564252e-05,"Positive",2.06326171894947e-10,"Boundary",1.39882146974425e-10,"Boundary",0.000224818721688872,"Positive",0.0020389393289654,"Positive",6.04143246625692e-08,1.63484999290176e-09,-1.06012521428056e-07,1,1,2000,200,"7-10"
"737","g_Enterorhabdus",2.50452590772814e-05,"Positive",2.10852143294353e-11,"Boundary",5.38877493037592e-06,"Positive",2.89430909094378e-06,"Positive",0.000208366550695469,"Positive",0.0222957728881775,0.027986667101488,0.541473608269371,0.461822656277065,0.550391384878147,2000,200,"7-10"
"738","g_Erysipelotrichaceae_UCG-004",4.70295078811801e-05,"Positive",6.73788702919515e-11,"Boundary",6.57468630498003e-05,"Positive",4.23261435871987e-06,"Positive",0.000665845865882046,"Positive",0.0839834578436636,0.0419389410051142,5.14292335935716,0.0233413117705814,0.0634591913762682,2000,200,"7-10"
"739","g_Faecalibacterium",0.000421815040237363,"Positive",2.89741114470529e-10,"Boundary",9.36250186600445e-05,"Positive",0.000412141125989059,"Positive",0.0028632555341211,"Positive",0.0246977167427594,0.0410567475051639,0.430141125129012,0.511919708423366,0.593826861771105,2000,200,"7-10"
"740","g_Family_XIII_AD3011_group",4.5182554703824e-05,"Positive",4.91312307135254e-11,"Boundary",0.000104344927218871,"Positive",2.45814114350731e-05,"Positive",0.000485520560296565,"Positive",0.158187174433876,0.0556572393652571,12.1112443758393,0.000501186781738938,0.00627750028906231,2000,200,"7-10"
"741","g_Family_XIII_UCG-001",5.93237074781808e-05,"Positive",5.04230790926215e-11,"Boundary",3.05357893675981e-05,"Positive",3.76704028040398e-06,"Positive",0.000498286756862944,"Positive",0.0515882766554645,0.031533475126571,3.9530031733666,0.0467877975360607,0.107119431200981,2000,200,"7-10"
"742","g_GCA-900066575",6.79898166113573e-06,"Positive",1.13335436089434e-11,"Boundary",4.70405584235789e-06,"Positive",3.18562374837936e-06,"Positive",0.000111999401668661,"Positive",0.0371310075558,0.0305372647482875,2.14701787298691,0.142847109821662,0.234484878386503,2000,200,"7-10"
"743","g_Helicobacter",1.437704894566e-05,"Positive",2.90059364370811e-11,"Boundary",1.15613248398591e-05,"Positive",4.2926395968573e-05,"Positive",0.000286640051680636,"Positive",0.0325208638518667,0.0525266103907291,0.337325801037878,0.561376902468296,0.634282993697944,2000,200,"7-10"
"744","g_Lachnoclostridium",1.90732449518396e-05,"Positive",3.43722866366216e-06,"Positive",7.4322693042197e-06,"Positive",4.10462045562552e-06,"Positive",0.000234626200051744,"Positive",0.0276628232767552,0.0337119157043021,0.700706023566454,0.402546561756559,0.500307869611724,2000,200,"7-10"
"745","g_Lachnospira",1.56017735817566e-05,"Positive",1.67620447539583e-06,"Positive",1.21722208920525e-05,"Positive",2.0690801152511e-05,"Positive",0.000326641090156144,"Positive",0.0323057311023518,0.0440079654924326,0.496213852724395,0.481168463265907,0.565698058163972,2000,200,"7-10"
"746","g_Lachnospiraceae_FCS020_group",6.67990341395299e-06,"Positive",1.69808212896468e-11,"Boundary",2.23783469246282e-06,"Positive",4.35852962772005e-06,"Positive",0.000167806459295054,"Positive",0.0123580780968235,0.025181932268799,0.26111282211059,0.609356659932535,0.679667043770904,2000,200,"7-10"
"747","g_Lachnospiraceae_ND3007_group",1.94207237966577e-05,"Positive",3.11627187112198e-06,"Positive",1.18139456239029e-11,"Boundary",1.4679601325231e-05,"Positive",0.000184592880403139,"Positive",5.32616781453967e-08,1.62125438858825e-09,-2.41195812122896e-06,1,1,2000,200,"7-10"
"748","g_Lachnospiraceae_NK3A20_group",0.000153989292390263,"Positive",1.10593805355019e-06,"Positive",5.16206585822244e-05,"Positive",6.89225077688587e-05,"Positive",0.00236158267831827,"Positive",0.0195738836873997,0.0287053421786637,0.576855013388922,0.447547702341261,0.54078680699569,2000,200,"7-10"
"749","g_Lactobacillus",5.81201061182928e-05,"Positive",8.14509890898711e-11,"Boundary",0.000110204927914274,"Positive",8.58684651293413e-05,"Positive",0.000804908187425822,"Positive",0.104055088226653,0.0590232880300969,3.61421506165061,0.0572877496888324,0.118667481498296,2000,200,"7-10"
"750","g_Libanicoccus",5.40043048619319e-06,"Positive",2.29558040814657e-11,"Boundary",3.70559348667051e-05,"Positive",2.87630176404182e-05,"Positive",0.000226851937104501,"Positive",0.12431901197573,0.0617326248526812,5.59485480484364,0.0180133040385706,0.0559699089769872,2000,200,"7-10"
"751","g_Marvinbryantia",1.98519116665403e-05,"Positive",1.15066462194636e-06,"Positive",1.40401896403431e-05,"Positive",4.24471021735074e-06,"Positive",0.000313364775235864,"Positive",0.0398131291812814,0.0378579493148429,1.02101239854892,0.312278985695093,0.417973411622663,2000,200,"7-10"
"752","g_Megasphaera",0.00049475486418791,"Positive",0.000115880411036359,"Positive",0.00026429921262196,"Positive",0.000139948130197007,"Positive",0.00439026861786538,"Positive",0.048897653569083,0.0414926617314669,1.80299295597797,0.179351081837958,0.283700802180043,2000,200,"7-10"
"753","g_Olsenella",1.09998565359342e-05,"Positive",1.49632621398538e-11,"Boundary",1.38524764107134e-05,"Positive",2.46387941435037e-06,"Positive",0.000147868704131733,"Positive",0.0790734471029156,0.0410370034402177,5.22044406317582,0.0223228500323281,0.0626479984778242,2000,200,"7-10"
"754","g_Oribacterium",4.6435580248228e-05,"Positive",9.6112935606563e-11,"Boundary",3.58002180269293e-10,"Boundary",0.000133461475624391,"Positive",0.000949799255376677,"Positive",3.16901128909411e-07,9.51361777750834e-09,-3.71285204892047e-06,1,1,2000,200,"7-10"
"755","g_Peptococcus",5.31701435822575e-06,"Positive",1.27546513996291e-11,"Boundary",8.06674998230793e-12,"Boundary",1.31434710267243e-05,"Positive",0.000126042954837493,"Positive",5.58239223063341e-08,1.53511289034361e-09,-7.4726267484948e-07,1,1,2000,200,"7-10"
"756","g_Prevotella_2",6.40561244291951e-05,"Positive",1.02914763848945e-10,"Boundary",0.000384239309651467,"Positive",7.30469088918016e-11,"Boundary",0.00101701571650174,"Positive",0.262223667210498,0.0337316680089924,13.7495215738563,0.000208874012746385,0.00454300977723388,2000,200,"7-10"
"757","g_Prevotella_7",3.20354611417429e-05,"Positive",2.19753697432371e-06,"Positive",3.13257057843698e-05,"Positive",2.67186831189296e-05,"Positive",0.00048598318875903,"Positive",0.0541723006833076,0.0513401477004266,0.874172346011619,0.349802810730361,0.45422156020211,2000,200,"7-10"
"758","g_Prevotella_9",0.000815294264644948,"Positive",1.01053974854657e-09,"Boundary",0.00258430889052238,"Positive",0.000520903325625939,"Positive",0.00998627182325419,"Positive",0.185830869395592,0.0723529223189061,7.07372141705127,0.00782226195466973,0.0390981704577917,2000,200,"7-10"
"759","g_Prevotellaceae_NK3B31_group",4.80298356022361e-05,"Positive",1.14063984711944e-10,"Boundary",7.67158463690931e-05,"Positive",7.23687368425653e-05,"Positive",0.00112719361926662,"Positive",0.0579289995646893,0.0410295211115517,2.84482116468462,0.091668792769935,0.159503699419687,2000,200,"7-10"
"760","g_Prevotellaceae_UCG-003",5.2948228888591e-05,"Positive",5.65704880971726e-07,"Positive",0.000391718349146152,"Positive",9.86707810222889e-05,"Positive",0.0020992161200347,"Positive",0.148203059295036,0.062744476097416,5.74397414782288,0.0165453153850161,0.0533126829072742,2000,200,"7-10"
"761","g_Prevotellaceae_UCG-004",1.96226235261241e-05,"Positive",8.09150698424598e-11,"Boundary",9.91275385000445e-05,"Positive",7.26786820164397e-05,"Positive",0.000799612170829087,"Positive",0.100023640716281,0.0490163975528584,6.7985965249627,0.00912295584455436,0.0417569261192077,2000,200,"7-10"
"762","g_Rikenellaceae_RC9_gut_group",0.000447856902430115,"Positive",6.60889709631411e-10,"Boundary",0.00220408179819573,"Positive",1.58312367988656e-09,"Boundary",0.00653098930058234,"Positive",0.240019442524094,0.0311158665095832,12.363324966198,0.000437850217463565,0.00627750028906231,2000,200,"7-10"
"763","g_Ruminiclostridium_6",2.1484794566351e-05,"Positive",1.18333013865537e-05,"Positive",0.000101214766518174,"Positive",1.50409966870016e-05,"Positive",0.000872987979685167,"Positive",0.0989815605016823,0.0511269528700522,4.19301208094112,0.0405909171273393,0.0991783652088835,2000,200,"7-10"
"764","g_Ruminiclostridium_9",2.90865800450574e-05,"Positive",3.1858215623042e-11,"Boundary",1.1962698966053e-05,"Positive",2.17664421983037e-05,"Positive",0.000314826607734252,"Positive",0.0316773227999411,0.0347191535107571,1.10814442623632,0.292485665023528,0.410423433178177,2000,200,"7-10"
"765","g_Ruminococcaceae_NK4A214_group",2.22262067849369e-05,"Positive",2.73615923239708e-11,"Boundary",4.0206664578714e-05,"Positive",8.26182991702297e-11,"Boundary",0.000270390451100248,"Positive",0.12080478914448,0.0239888029099947,9.99596091058265,0.00156883944857245,0.015165448002867,2000,200,"7-10"
"766","g_Ruminococcaceae_UCG-002",5.35621721929442e-05,"Positive",1.33660129628128e-05,"Positive",9.13694316878274e-05,"Positive",2.30124679758767e-05,"Positive",0.000436203168557635,"Positive",0.147963515257592,0.0644420558065835,6.20957521889977,0.0127061115816109,0.0526396051238168,2000,200,"7-10"
"767","g_Ruminococcaceae_UCG-003",9.22156763968509e-06,"Positive",1.16886156979632e-11,"Boundary",1.71233103970752e-06,"Positive",7.39252979328706e-12,"Boundary",0.000115508265523746,"Positive",0.0135424032963558,0.0101621594408037,1.07209334135769,0.30047308788308,0.414939026124253,2000,200,"7-10"
"768","g_Ruminococcaceae_UCG-005",3.39918144808522e-05,"Positive",7.76268717844319e-11,"Boundary",0.000108121493933951,"Positive",2.2513920504853e-10,"Boundary",0.000767117813567642,"Positive",0.118915262925339,0.0235760196630457,9.60499068970967,0.00194049260638063,0.0168822856755115,2000,200,"7-10"
"769","g_Ruminococcaceae_UCG-008",8.95447569727649e-05,"Positive",7.65240048806471e-11,"Boundary",2.43527124480817e-05,"Positive",4.83980310928012e-11,"Boundary",0.000756219154012779,"Positive",0.0279878677132732,0.012515052514553,4.17439040902536,0.0410393235347104,0.0991783652088835,2000,200,"7-10"
"770","g_Ruminococcaceae_UCG-009",5.85128796495781e-06,"Positive",3.2405673087094e-11,"Boundary",6.1683672121909e-05,"Positive",2.48597633201503e-05,"Positive",0.000320236646335461,"Positive",0.149488555162755,0.0620996204514453,7.19101770254747,0.00732694134584344,0.0390981704577917,2000,200,"7-10"
"771","g_Ruminococcaceae_UCG-010",1.36817071171706e-05,"Positive",1.72014806594223e-11,"Boundary",2.6062206829562e-05,"Positive",8.39102380804845e-06,"Positive",0.000169987040959552,"Positive",0.119484542217471,0.0553319210919529,5.30483685461877,0.0212662912451185,0.0616722446108436,2000,200,"7-10"
"772","g_Ruminococcaceae_UCG-011",7.73686629696748e-06,"Positive",5.12483446065249e-12,"Boundary",2.35944866224251e-05,"Positive",7.85069470820908e-06,"Positive",0.000122254124506128,"Positive",0.146153650458627,0.0619302351387745,5.77157052033363,0.0162874723541688,0.0533126829072742,2000,200,"7-10"
"773","g_Ruminococcaceae_UCG-013",3.20034403319914e-05,"Positive",2.91693211533893e-11,"Boundary",6.30412096803793e-06,"Positive",4.49787300602751e-05,"Positive",0.000288254638530056,"Positive",0.0169674993141881,0.040464154220489,0.20615222611741,0.649800112677176,0.706657622536429,2000,200,"7-10"
"774","g_Ruminococcaceae_UCG-014",0.00023572890432273,"Positive",3.1273749703317e-10,"Boundary",0.000482482922079719,"Positive",0.000497759626540943,"Positive",0.00309050847251602,"Positive",0.112036488127885,0.0632077739743103,4.17999446817521,0.0409038342480283,0.0991783652088835,2000,200,"7-10"
"775","g_Ruminococcus_1",8.22818483911016e-05,"Positive",4.97260741537075e-11,"Boundary",0.000114261327570728,"Positive",8.3686873732201e-05,"Positive",0.000934420175954844,"Positive",0.0940693217522688,0.0543125354386836,3.67760884948802,0.0551478854823533,0.117021122852798,2000,200,"7-10"
"776","g_Senegalimassilia",7.99500819777789e-06,"Positive",2.17527982211506e-06,"Positive",4.52036222206829e-05,"Positive",4.68627755286704e-11,"Boundary",0.000229447730155807,"Positive",0.158708498133263,0.0361060886673543,15.2392460887877,9.47145189165166e-05,0.00304967703713077,2000,200,"7-10"
"777","g_Slackia",1.30260331628376e-05,"Positive",7.01385238541668e-12,"Boundary",2.18518252362215e-05,"Positive",6.06363866244318e-06,"Positive",0.000163041545079064,"Positive",0.10712569170235,0.0472096138353664,5.9149429113786,0.0150129894252575,0.0533126829072742,2000,200,"7-10"
"778","g_Solobacterium",4.45377364878542e-05,"Positive",6.08790511613884e-11,"Boundary",2.40065715428878e-05,"Positive",3.71697827314183e-05,"Positive",0.000601613894073764,"Positive",0.0339397987798175,0.0344555410738499,1.3579232511529,0.243897724763055,0.359645797531963,2000,200,"7-10"
"779","g_Streptococcus",1.20186913403465e-05,"Positive",4.40225303822838e-06,"Positive",5.33375484857123e-05,"Positive",8.84145613764226e-06,"Positive",0.000330665568850973,"Positive",0.130325048554134,0.0593895211717862,5.89230126133589,0.0152072152264777,0.0533126829072742,2000,200,"7-10"
"780","g_Succinivibrio",0.000131301201667488,"Positive",1.14502012357367e-10,"Boundary",7.31495302324918e-05,"Positive",0.000131538762198339,"Positive",0.00113152225961904,"Positive",0.049845954786893,0.0481559004104281,1.20133964121669,0.273054091502615,0.389437802634877,2000,200,"7-10"
"781","g_Treponema_2",8.84675361423211e-05,"Positive",8.42943411475753e-10,"Boundary",0.000103236554082966,"Positive",0.000578034574912851,"Positive",0.00263622456915265,"Positive",0.0303105234647098,0.053859735050135,0.245947975085073,0.619942796097516,0.682721813423847,2000,200,"7-10"
"782","o_Bacteroidales",0.000906108095317173,"Positive",1.32529343812724e-09,"Boundary",5.68070825714453e-05,"Positive",0.00123696416227217,"Positive",0.0130967045460101,"Positive",0.00371371007228922,0.0313504170387065,0.0151390247119707,0.902074833936291,0.915188381023858,2000,200,"7-10"
"783","o_Betaproteobacteriales",3.10479837229037e-05,"Positive",4.95427117365452e-11,"Boundary",9.00815211053654e-05,"Positive",2.88161574153277e-05,"Positive",0.000489586863825838,"Positive",0.140855250444657,0.0617888113193571,5.84134141344657,0.0156538879861212,0.0533126829072742,2000,200,"7-10"
"784","o_Campylobacterales",2.83207857449549e-05,"Positive",4.46939595050177e-11,"Boundary",1.52275002149726e-05,"Positive",5.11082475739627e-05,"Positive",0.000441670927953661,"Positive",0.0283921671729794,0.0441946217556667,0.398896300433989,0.527659804361181,0.6040316181503,2000,200,"7-10"
"785","o_Clostridiales",0.00134865118993939,"Positive",7.96886112578205e-05,"Positive",7.91724039247102e-09,"Boundary",0.00214898978606224,"Positive",0.0137656912126354,"Positive",4.56508521181692e-07,1.5590050350444e-08,-4.85867803945439e-06,1,1,2000,200,"7-10"
